code_module,code_presentation,id_student,gender,highest_education,age_band,num_of_prev_attempts,disability,final_result,date_registration,module_presentation_length,avg_daily_activities,total_days_studied,mean_clicks_per_day,pct_days_studied
GGG,2013J,365192,F,A Level or Equivalent,35-55,0,N,Pass,-31.0,261,4.6,35,11.742857142857142,0.3888888888888889
GGG,2013J,368245,F,A Level or Equivalent,0-35,0,N,Fail,-16.0,261,5.173913043478261,23,16.217391304347824,0.25555555555555554
GGG,2013J,368969,F,Lower Than A Level,35-55,0,N,Pass,-29.0,261,3.3333333333333335,3,11.333333333333334,0.03333333333333333
GGG,2013J,369378,F,Lower Than A Level,0-35,0,N,Withdrawn,-135.0,261,4.8,10,18.6,0.1111111111111111
GGG,2013J,372691,F,Lower Than A Level,0-35,0,N,Pass,-23.0,261,2.625,8,8.25,0.08888888888888889
GGG,2013J,375600,F,Lower Than A Level,0-35,0,N,Pass,-99.0,261,3.5714285714285716,7,12.285714285714286,0.07777777777777778
GGG,2013J,375882,F,Lower Than A Level,35-55,0,N,Fail,-71.0,261,3.2857142857142856,21,7.095238095238095,0.23333333333333334
GGG,2013J,379844,M,Lower Than A Level,35-55,0,N,Pass,-44.0,261,2.6363636363636362,11,6.636363636363637,0.12222222222222222
GGG,2013J,387550,F,Lower Than A Level,35-55,0,N,Fail,-58.0,261,3.888888888888889,9,7.222222222222222,0.1
GGG,2013J,392215,F,Lower Than A Level,0-35,0,N,Pass,-36.0,261,5.0,7,16.142857142857142,0.07777777777777778
GGG,2013J,393451,F,Lower Than A Level,35-55,0,N,Fail,-89.0,261,3.7777777777777777,9,19.333333333333332,0.1
GGG,2013J,395954,F,Lower Than A Level,35-55,0,N,Fail,-24.0,261,6.25,4,19.0,0.044444444444444446
GGG,2013J,396145,F,Lower Than A Level,0-35,0,N,Pass,-35.0,261,3.909090909090909,11,13.454545454545455,0.12222222222222222
GGG,2013J,401139,F,Lower Than A Level,0-35,0,N,Pass,-33.0,261,2.4285714285714284,7,10.142857142857142,0.07777777777777778
GGG,2013J,404325,F,A Level or Equivalent,0-35,0,N,Fail,-11.0,261,1.0,1,1.0,0.011111111111111112
GGG,2013J,410573,F,Lower Than A Level,0-35,0,N,Fail,-59.0,261,5.75,8,16.125,0.08888888888888889
GGG,2013J,411105,F,A Level or Equivalent,0-35,0,N,Pass,-36.0,261,3.4285714285714284,7,8.714285714285714,0.07777777777777778
GGG,2013J,416355,F,A Level or Equivalent,35-55,0,N,Pass,-24.0,261,4.0,2,11.0,0.022222222222222223
GGG,2013J,417220,F,A Level or Equivalent,0-35,0,Y,Fail,-38.0,261,4.0,2,9.0,0.022222222222222223
GGG,2013J,418032,F,A Level or Equivalent,35-55,0,N,Distinction,-45.0,261,2.0,1,3.0,0.011111111111111112
GGG,2013J,421999,F,Lower Than A Level,0-35,0,N,Fail,-15.0,261,3.6923076923076925,13,11.538461538461538,0.14444444444444443
GGG,2013J,426736,F,Lower Than A Level,0-35,0,N,Fail,-43.0,261,5.0,5,10.8,0.05555555555555555
GGG,2013J,427321,F,HE Qualification,35-55,0,N,Fail,-37.0,261,2.0,2,3.5,0.022222222222222223
GGG,2013J,433165,F,A Level or Equivalent,0-35,0,N,Pass,-67.0,261,2.8,5,10.0,0.05555555555555555
GGG,2013J,434478,F,Lower Than A Level,0-35,0,N,Withdrawn,-38.0,261,3.5,4,11.75,0.044444444444444446
GGG,2013J,439677,F,Lower Than A Level,0-35,0,N,Distinction,-25.0,261,4.533333333333333,15,15.466666666666667,0.16666666666666666
GGG,2013J,444943,F,A Level or Equivalent,0-35,0,N,Distinction,-12.0,261,3.2941176470588234,17,7.882352941176471,0.18888888888888888
GGG,2013J,445086,F,A Level or Equivalent,0-35,0,N,Pass,-36.0,261,4.923076923076923,13,14.846153846153847,0.14444444444444443
GGG,2013J,466900,F,Lower Than A Level,0-35,0,N,Distinction,-24.0,261,2.5,4,6.5,0.044444444444444446
GGG,2013J,470340,F,A Level or Equivalent,0-35,0,N,Pass,-173.0,261,4.0,17,10.117647058823529,0.18888888888888888
GGG,2013J,472911,F,A Level or Equivalent,35-55,0,Y,Pass,-114.0,261,3.75,16,12.0625,0.17777777777777778
GGG,2013J,473271,F,A Level or Equivalent,0-35,0,N,Pass,-24.0,261,4.857142857142857,14,13.214285714285714,0.15555555555555556
GGG,2013J,473924,F,A Level or Equivalent,35-55,0,N,Distinction,-156.0,261,5.0,28,37.142857142857146,0.3111111111111111
GGG,2013J,474067,F,Lower Than A Level,35-55,0,Y,Pass,-29.0,261,1.6666666666666667,3,5.0,0.03333333333333333
GGG,2013J,476921,M,Lower Than A Level,0-35,0,Y,Fail,-29.0,261,2.0,4,2.75,0.044444444444444446
GGG,2013J,477165,F,Lower Than A Level,0-35,0,N,Fail,-78.0,261,4.2,5,9.0,0.05555555555555555
GGG,2013J,477468,F,Lower Than A Level,0-35,0,N,Pass,-29.0,261,6.5,4,16.0,0.044444444444444446
GGG,2013J,477650,F,Lower Than A Level,0-35,0,N,Pass,-26.0,261,2.0,2,4.5,0.022222222222222223
GGG,2013J,478556,F,Lower Than A Level,0-35,0,Y,Distinction,-117.0,261,4.478260869565218,23,13.91304347826087,0.25555555555555554
GGG,2013J,478784,F,A Level or Equivalent,0-35,0,Y,Distinction,-45.0,261,2.967741935483871,31,6.580645161290323,0.34444444444444444
GGG,2013J,479442,F,A Level or Equivalent,0-35,0,N,Pass,-53.0,261,4.533333333333333,15,12.8,0.16666666666666666
GGG,2013J,480959,F,Lower Than A Level,0-35,0,N,Pass,-130.0,261,5.666666666666667,3,10.333333333333334,0.03333333333333333
GGG,2013J,481404,M,Lower Than A Level,35-55,0,Y,Pass,-29.0,261,2.5,18,9.0,0.2
GGG,2013J,481772,F,Lower Than A Level,0-35,0,N,Fail,-38.0,261,3.142857142857143,7,8.0,0.07777777777777778
GGG,2013J,483123,M,Lower Than A Level,0-35,0,N,Fail,-43.0,261,3.5,4,11.5,0.044444444444444446
GGG,2013J,483959,F,A Level or Equivalent,0-35,0,N,Pass,-60.0,261,3.0,20,5.0,0.2222222222222222
GGG,2013J,488853,M,Lower Than A Level,35-55,0,N,Fail,-56.0,261,3.0,6,5.333333333333333,0.06666666666666667
GGG,2013J,489222,F,Lower Than A Level,0-35,0,N,Pass,-122.0,261,3.8,15,13.266666666666667,0.16666666666666666
GGG,2013J,489624,F,A Level or Equivalent,35-55,0,N,Distinction,-56.0,261,4.444444444444445,9,12.0,0.1
GGG,2013J,493763,F,A Level or Equivalent,0-35,0,N,Pass,-58.0,261,4.909090909090909,11,16.272727272727273,0.12222222222222222
GGG,2013J,494212,F,Lower Than A Level,35-55,0,N,Pass,-25.0,261,5.1,10,17.3,0.1111111111111111
GGG,2013J,495276,M,Lower Than A Level,0-35,0,N,Pass,-36.0,261,4.4411764705882355,34,16.41176470588235,0.37777777777777777
GGG,2013J,496224,F,No Formal quals,0-35,0,N,Fail,-25.0,261,3.0,2,8.0,0.022222222222222223
GGG,2013J,497074,F,Lower Than A Level,35-55,0,N,Pass,-29.0,261,5.0588235294117645,17,13.823529411764707,0.18888888888888888
GGG,2013J,497190,F,A Level or Equivalent,0-35,0,N,Pass,-25.0,261,3.0,5,6.2,0.05555555555555555
GGG,2013J,497278,F,A Level or Equivalent,0-35,0,Y,Pass,-100.0,261,3.611111111111111,18,7.611111111111111,0.2
GGG,2013J,498702,F,A Level or Equivalent,0-35,0,N,Fail,-51.0,261,2.6363636363636362,11,6.454545454545454,0.12222222222222222
GGG,2013J,499006,F,Lower Than A Level,0-35,0,N,Pass,-38.0,261,2.358974358974359,39,6.128205128205129,0.43333333333333335
GGG,2013J,499446,F,A Level or Equivalent,0-35,0,Y,Pass,-26.0,261,5.75,4,15.0,0.044444444444444446
GGG,2013J,500112,F,A Level or Equivalent,35-55,0,N,Pass,-43.0,261,2.8333333333333335,6,5.0,0.06666666666666667
GGG,2013J,500720,F,HE Qualification,0-35,0,N,Pass,-29.0,261,4.333333333333333,3,22.0,0.03333333333333333
GGG,2013J,503663,F,Lower Than A Level,35-55,0,Y,Distinction,-24.0,261,3.3157894736842106,19,6.684210526315789,0.2111111111111111
GGG,2013J,505503,F,Lower Than A Level,0-35,0,N,Fail,-35.0,261,1.0,1,1.0,0.011111111111111112
GGG,2013J,505754,F,Lower Than A Level,35-55,0,N,Fail,-29.0,261,2.2,5,6.0,0.05555555555555555
GGG,2013J,506679,F,Lower Than A Level,0-35,0,N,Pass,-142.0,261,2.9285714285714284,14,11.0,0.15555555555555556
GGG,2013J,509034,F,A Level or Equivalent,35-55,0,N,Pass,-142.0,261,5.133333333333334,15,14.866666666666667,0.16666666666666666
GGG,2013J,509277,F,A Level or Equivalent,0-35,0,N,Pass,-100.0,261,4.081632653061225,49,13.693877551020408,0.5444444444444444
GGG,2013J,510533,M,A Level or Equivalent,0-35,0,N,Pass,-66.0,261,4.0,6,6.666666666666667,0.06666666666666667
GGG,2013J,510737,F,A Level or Equivalent,0-35,0,N,Fail,-45.0,261,1.8888888888888888,9,3.5555555555555554,0.1
GGG,2013J,511571,F,A Level or Equivalent,0-35,0,N,Pass,-26.0,261,3.7058823529411766,17,8.529411764705882,0.18888888888888888
GGG,2013J,512258,F,A Level or Equivalent,35-55,0,N,Pass,-143.0,261,3.4285714285714284,21,7.619047619047619,0.23333333333333334
GGG,2013J,514699,M,Lower Than A Level,0-35,0,N,Fail,-24.0,261,2.8,10,9.3,0.1111111111111111
GGG,2013J,515496,M,Lower Than A Level,0-35,0,N,Pass,-24.0,261,3.1666666666666665,12,7.583333333333333,0.13333333333333333
GGG,2013J,516434,F,A Level or Equivalent,35-55,0,N,Pass,-26.0,261,5.166666666666667,6,14.833333333333334,0.06666666666666667
GGG,2013J,519091,F,Lower Than A Level,0-35,0,N,Distinction,-53.0,261,3.0,19,6.368421052631579,0.2111111111111111
GGG,2013J,519185,M,Lower Than A Level,0-35,0,N,Fail,-74.0,261,4.0,1,4.0,0.011111111111111112
GGG,2013J,521164,F,Lower Than A Level,0-35,0,Y,Distinction,-25.0,261,4.0,3,9.666666666666666,0.03333333333333333
GGG,2013J,522561,F,A Level or Equivalent,35-55,0,N,Distinction,-25.0,261,5.0,1,10.0,0.011111111111111112
GGG,2013J,522731,F,Lower Than A Level,0-35,0,N,Pass,-38.0,261,4.5,16,10.375,0.17777777777777778
GGG,2013J,523419,F,A Level or Equivalent,35-55,0,N,Fail,-23.0,261,2.0,1,3.0,0.011111111111111112
GGG,2013J,523803,F,Lower Than A Level,0-35,0,Y,Pass,-58.0,261,2.6923076923076925,13,4.3076923076923075,0.14444444444444443
GGG,2013J,527742,F,Lower Than A Level,0-35,0,N,Distinction,-113.0,261,2.5,4,9.0,0.044444444444444446
GGG,2013J,528515,F,Lower Than A Level,35-55,0,N,Withdrawn,-59.0,261,4.444444444444445,27,24.11111111111111,0.3
GGG,2013J,531224,F,Lower Than A Level,0-35,0,N,Pass,-173.0,261,1.5,10,1.8,0.1111111111111111
GGG,2013J,534251,F,A Level or Equivalent,0-35,0,N,Fail,-113.0,261,3.75,4,8.0,0.044444444444444446
GGG,2013J,534647,M,Lower Than A Level,35-55,0,N,Fail,-25.0,261,4.333333333333333,24,14.333333333333334,0.26666666666666666
GGG,2013J,536647,F,A Level or Equivalent,0-35,0,N,Distinction,-17.0,261,2.8,5,6.0,0.05555555555555555
GGG,2013J,537181,F,A Level or Equivalent,0-35,0,N,Pass,-38.0,261,2.0,4,3.5,0.044444444444444446
GGG,2013J,537662,M,A Level or Equivalent,0-35,0,N,Pass,-26.0,261,3.625,16,8.375,0.17777777777777778
GGG,2013J,537670,F,Lower Than A Level,0-35,0,Y,Fail,-36.0,261,4.606060606060606,33,12.121212121212121,0.36666666666666664
GGG,2013J,539436,F,A Level or Equivalent,0-35,0,N,Distinction,-102.0,261,4.638888888888889,36,22.11111111111111,0.4
GGG,2013J,541252,F,Lower Than A Level,0-35,0,N,Pass,-22.0,261,3.0,8,5.75,0.08888888888888889
GGG,2013J,544615,F,A Level or Equivalent,0-35,0,N,Pass,-37.0,261,3.066666666666667,15,7.4,0.16666666666666666
GGG,2013J,544898,F,Lower Than A Level,0-35,0,N,Fail,-120.0,261,3.5555555555555554,9,6.222222222222222,0.1
GGG,2013J,545313,F,Lower Than A Level,35-55,0,Y,Fail,-45.0,261,6.25,4,12.75,0.044444444444444446
GGG,2013J,545785,F,A Level or Equivalent,0-35,0,N,Pass,-43.0,261,4.230769230769231,13,9.76923076923077,0.14444444444444443
GGG,2013J,546097,F,Lower Than A Level,35-55,0,N,Pass,-24.0,261,4.153846153846154,13,11.384615384615385,0.14444444444444443
GGG,2013J,546192,M,Lower Than A Level,0-35,0,N,Pass,-67.0,261,3.857142857142857,7,12.714285714285714,0.07777777777777778
GGG,2013J,546457,F,A Level or Equivalent,0-35,0,N,Pass,-124.0,261,2.375,8,3.625,0.08888888888888889
GGG,2013J,546754,F,A Level or Equivalent,0-35,0,N,Fail,-26.0,261,4.5,2,8.0,0.022222222222222223
GGG,2013J,548190,F,Lower Than A Level,35-55,0,N,Fail,-38.0,261,3.12,25,9.24,0.2777777777777778
GGG,2013J,548388,F,A Level or Equivalent,0-35,0,N,Pass,-135.0,261,3.5,10,7.8,0.1111111111111111
GGG,2013J,549887,F,A Level or Equivalent,0-35,0,N,Distinction,-163.0,261,4.375,24,13.708333333333334,0.26666666666666666
GGG,2013J,549909,M,HE Qualification,0-35,0,N,Distinction,-148.0,261,3.6666666666666665,9,12.666666666666666,0.1
GGG,2013J,549973,M,Lower Than A Level,0-35,0,N,Fail,-42.0,261,3.25,4,8.5,0.044444444444444446
GGG,2013J,551389,F,Lower Than A Level,0-35,0,N,Pass,-37.0,261,2.6666666666666665,9,5.666666666666667,0.1
GGG,2013J,551545,M,Lower Than A Level,0-35,0,N,Fail,-79.0,261,4.181818181818182,11,9.181818181818182,0.12222222222222222
GGG,2013J,552750,F,A Level or Equivalent,0-35,0,N,Pass,-151.0,261,2.7058823529411766,17,8.588235294117647,0.18888888888888888
GGG,2013J,553643,F,Lower Than A Level,0-35,0,N,Distinction,-102.0,261,3.5,4,7.75,0.044444444444444446
GGG,2013J,554967,F,A Level or Equivalent,0-35,0,N,Pass,-38.0,261,3.6923076923076925,26,12.115384615384615,0.28888888888888886
GGG,2013J,556509,F,Lower Than A Level,0-35,0,N,Fail,-43.0,261,4.444444444444445,9,13.11111111111111,0.1
GGG,2013J,556520,F,Lower Than A Level,0-35,0,Y,Distinction,-169.0,261,4.588235294117647,51,13.058823529411764,0.5666666666666667
GGG,2013J,556523,F,A Level or Equivalent,0-35,0,N,Pass,-19.0,261,2.5625,16,4.4375,0.17777777777777778
GGG,2013J,557031,F,Lower Than A Level,0-35,0,N,Fail,-79.0,261,3.5,2,9.0,0.022222222222222223
GGG,2013J,557085,F,Lower Than A Level,35-55,0,N,Pass,-32.0,261,4.2631578947368425,19,13.0,0.2111111111111111
GGG,2013J,559919,F,Lower Than A Level,0-35,0,N,Distinction,-86.0,261,4.6,5,15.4,0.05555555555555555
GGG,2013J,560328,F,Lower Than A Level,0-35,0,Y,Pass,-88.0,261,3.3846153846153846,13,5.461538461538462,0.14444444444444443
GGG,2013J,560374,F,Lower Than A Level,0-35,0,N,Pass,-24.0,261,1.5,2,4.0,0.022222222222222223
GGG,2013J,560653,M,Lower Than A Level,35-55,0,N,Pass,-96.0,261,5.5,12,23.833333333333332,0.13333333333333333
GGG,2013J,561148,F,Lower Than A Level,35-55,0,N,Pass,-79.0,261,4.875,8,12.125,0.08888888888888889
GGG,2013J,561163,F,A Level or Equivalent,35-55,0,N,Pass,-26.0,261,3.0,6,7.333333333333333,0.06666666666666667
GGG,2013J,561884,F,A Level or Equivalent,0-35,0,N,Pass,-29.0,261,2.6875,16,4.9375,0.17777777777777778
GGG,2013J,562696,F,A Level or Equivalent,35-55,0,Y,Distinction,-81.0,261,3.736842105263158,19,12.473684210526315,0.2111111111111111
GGG,2013J,562913,F,Lower Than A Level,35-55,0,N,Pass,-106.0,261,5.333333333333333,21,33.333333333333336,0.23333333333333334
GGG,2013J,563612,F,Lower Than A Level,0-35,0,N,Fail,-29.0,261,3.12,25,9.6,0.2777777777777778
GGG,2013J,564609,F,A Level or Equivalent,0-35,0,Y,Pass,-65.0,261,2.5294117647058822,17,4.764705882352941,0.18888888888888888
GGG,2013J,565002,F,Lower Than A Level,35-55,0,N,Pass,-23.0,261,4.5,4,28.25,0.044444444444444446
GGG,2013J,565222,F,Lower Than A Level,35-55,0,N,Distinction,-67.0,261,2.857142857142857,7,6.285714285714286,0.07777777777777778
GGG,2013J,565525,F,A Level or Equivalent,0-35,0,N,Fail,-45.0,261,5.5,4,10.5,0.044444444444444446
GGG,2013J,565640,F,Lower Than A Level,0-35,0,N,Pass,-52.0,261,3.111111111111111,9,9.222222222222221,0.1
GGG,2013J,565892,F,Lower Than A Level,0-35,0,N,Pass,-124.0,261,4.25,4,12.5,0.044444444444444446
GGG,2013J,565993,F,Lower Than A Level,0-35,0,N,Pass,-31.0,261,3.8,10,7.8,0.1111111111111111
GGG,2013J,566183,F,A Level or Equivalent,0-35,0,N,Pass,-67.0,261,1.8333333333333333,6,2.8333333333333335,0.06666666666666667
GGG,2013J,566923,F,HE Qualification,0-35,0,N,Fail,-66.0,261,3.5,14,8.785714285714286,0.15555555555555556
GGG,2013J,566963,F,A Level or Equivalent,0-35,0,Y,Pass,-109.0,261,3.7142857142857144,7,8.142857142857142,0.07777777777777778
GGG,2013J,567009,M,Lower Than A Level,35-55,0,Y,Pass,-39.0,261,2.6666666666666665,30,5.333333333333333,0.3333333333333333
GGG,2013J,567211,F,A Level or Equivalent,35-55,0,N,Distinction,-106.0,261,3.5454545454545454,11,15.454545454545455,0.12222222222222222
GGG,2013J,567325,F,Lower Than A Level,0-35,0,N,Pass,-78.0,261,3.3333333333333335,18,9.0,0.2
GGG,2013J,567831,F,No Formal quals,0-35,0,N,Fail,-127.0,261,1.0,1,2.0,0.011111111111111112
GGG,2013J,568118,F,Lower Than A Level,35-55,0,Y,Fail,-50.0,261,5.411764705882353,34,16.205882352941178,0.37777777777777777
GGG,2013J,568288,F,A Level or Equivalent,0-35,0,Y,Distinction,-67.0,261,2.857142857142857,7,8.285714285714286,0.07777777777777778
GGG,2013J,568539,F,A Level or Equivalent,0-35,0,Y,Pass,-42.0,261,4.2631578947368425,38,13.789473684210526,0.4222222222222222
GGG,2013J,568973,F,Lower Than A Level,35-55,0,Y,Fail,-43.0,261,5.090909090909091,11,30.727272727272727,0.12222222222222222
GGG,2013J,569253,F,HE Qualification,35-55,0,N,Distinction,-25.0,261,3.5,18,9.222222222222221,0.2
GGG,2013J,569490,F,Lower Than A Level,0-35,0,N,Pass,-145.0,261,3.090909090909091,11,10.363636363636363,0.12222222222222222
GGG,2013J,569511,F,Lower Than A Level,35-55,0,N,Pass,-45.0,261,2.9473684210526314,19,10.210526315789474,0.2111111111111111
GGG,2013J,569595,F,Lower Than A Level,35-55,0,Y,Fail,-32.0,261,5.166666666666667,6,11.166666666666666,0.06666666666666667
GGG,2013J,569679,M,A Level or Equivalent,0-35,0,N,Pass,-134.0,261,2.75,12,5.583333333333333,0.13333333333333333
GGG,2013J,569974,F,A Level or Equivalent,0-35,0,Y,Pass,-81.0,261,2.3214285714285716,28,5.785714285714286,0.3111111111111111
GGG,2013J,569984,F,Lower Than A Level,0-35,0,N,Fail,-26.0,261,4.380952380952381,21,10.904761904761905,0.23333333333333334
GGG,2013J,570141,F,A Level or Equivalent,0-35,0,N,Pass,-39.0,261,3.8,5,6.2,0.05555555555555555
GGG,2013J,570529,M,Lower Than A Level,35-55,0,N,Pass,-29.0,261,3.263157894736842,38,11.394736842105264,0.4222222222222222
GGG,2013J,570801,F,A Level or Equivalent,0-35,0,N,Pass,-26.0,261,3.5789473684210527,19,9.789473684210526,0.2111111111111111
GGG,2013J,571334,F,Lower Than A Level,35-55,0,N,Pass,-74.0,261,4.666666666666667,6,20.333333333333332,0.06666666666666667
GGG,2013J,571380,F,Lower Than A Level,0-35,0,N,Pass,-29.0,261,4.105263157894737,19,12.105263157894736,0.2111111111111111
GGG,2013J,571458,M,Lower Than A Level,35-55,0,N,Distinction,-109.0,261,3.7857142857142856,14,20.071428571428573,0.15555555555555556
GGG,2013J,571577,F,Lower Than A Level,35-55,0,N,Pass,-157.0,261,2.92,25,6.56,0.2777777777777778
GGG,2013J,571696,F,A Level or Equivalent,0-35,0,N,Pass,-156.0,261,3.75,4,10.25,0.044444444444444446
GGG,2013J,571768,F,A Level or Equivalent,0-35,0,N,Fail,-151.0,261,5.666666666666667,3,11.0,0.03333333333333333
GGG,2013J,571787,F,A Level or Equivalent,35-55,0,N,Fail,-31.0,261,5.0,3,11.666666666666666,0.03333333333333333
GGG,2013J,571883,F,Lower Than A Level,0-35,0,N,Distinction,-163.0,261,1.75,8,2.625,0.08888888888888889
GGG,2013J,571952,F,Lower Than A Level,0-35,0,N,Fail,-124.0,261,5.25,8,18.25,0.08888888888888889
GGG,2013J,572335,F,Lower Than A Level,0-35,0,N,Fail,-29.0,261,2.5238095238095237,21,8.428571428571429,0.23333333333333334
GGG,2013J,572388,F,Lower Than A Level,35-55,0,N,Pass,-145.0,261,5.0,14,15.5,0.15555555555555556
GGG,2013J,572663,F,Lower Than A Level,0-35,0,N,Pass,-42.0,261,4.833333333333333,6,13.5,0.06666666666666667
GGG,2013J,572714,F,Lower Than A Level,0-35,0,N,Pass,-172.0,261,3.5789473684210527,19,10.789473684210526,0.2111111111111111
GGG,2013J,573134,F,Lower Than A Level,0-35,0,N,Pass,-135.0,261,2.375,8,8.625,0.08888888888888889
GGG,2013J,573294,F,Lower Than A Level,0-35,0,N,Fail,-70.0,261,3.466666666666667,15,7.4,0.16666666666666666
GGG,2013J,573331,F,A Level or Equivalent,35-55,0,N,Pass,-151.0,261,4.5625,16,14.4375,0.17777777777777778
GGG,2013J,573460,F,HE Qualification,0-35,0,N,Fail,-86.0,261,3.1875,16,7.5625,0.17777777777777778
GGG,2013J,573464,F,Lower Than A Level,0-35,0,N,Pass,-103.0,261,5.230769230769231,13,13.76923076923077,0.14444444444444443
GGG,2013J,573554,F,Lower Than A Level,0-35,0,N,Pass,-88.0,261,3.25,4,6.75,0.044444444444444446
GGG,2013J,573666,F,A Level or Equivalent,0-35,0,N,Pass,-42.0,261,3.0,9,9.444444444444445,0.1
GGG,2013J,574238,F,Lower Than A Level,0-35,0,N,Pass,-148.0,261,3.4705882352941178,17,11.411764705882353,0.18888888888888888
GGG,2013J,574351,F,Lower Than A Level,35-55,0,N,Fail,-67.0,261,3.764705882352941,17,7.647058823529412,0.18888888888888888
GGG,2013J,574504,F,Lower Than A Level,0-35,0,N,Fail,-38.0,261,3.0,5,7.4,0.05555555555555555
GGG,2013J,574512,F,A Level or Equivalent,35-55,0,N,Distinction,-123.0,261,2.5517241379310347,29,8.655172413793103,0.32222222222222224
GGG,2013J,574606,F,Lower Than A Level,0-35,0,N,Withdrawn,-42.0,261,3.5,12,10.833333333333334,0.13333333333333333
GGG,2013J,574642,F,A Level or Equivalent,35-55,0,N,Withdrawn,-26.0,261,4.75,4,22.5,0.044444444444444446
GGG,2013J,574857,F,Lower Than A Level,0-35,0,N,Pass,-151.0,261,4.117647058823529,17,11.352941176470589,0.18888888888888888
GGG,2013J,574948,F,Lower Than A Level,0-35,0,N,Pass,-97.0,261,3.6,10,7.6,0.1111111111111111
GGG,2013J,574957,F,Lower Than A Level,0-35,0,N,Fail,-86.0,261,2.8333333333333335,6,3.6666666666666665,0.06666666666666667
GGG,2013J,574960,M,A Level or Equivalent,0-35,0,N,Distinction,-135.0,261,3.6296296296296298,27,8.62962962962963,0.3
GGG,2013J,574988,F,A Level or Equivalent,0-35,0,Y,Pass,-134.0,261,3.8333333333333335,30,10.1,0.3333333333333333
GGG,2013J,575000,F,Lower Than A Level,35-55,0,Y,Fail,-124.0,261,4.181818181818182,11,6.636363636363637,0.12222222222222222
GGG,2013J,575080,F,Lower Than A Level,0-35,0,N,Withdrawn,-168.0,261,3.0,3,5.0,0.03333333333333333
GGG,2013J,575136,F,Lower Than A Level,0-35,0,N,Fail,-145.0,261,5.166666666666667,6,20.333333333333332,0.06666666666666667
GGG,2013J,575214,F,Lower Than A Level,0-35,0,N,Pass,-79.0,261,3.7142857142857144,7,8.285714285714286,0.07777777777777778
GGG,2013J,575355,F,Lower Than A Level,35-55,0,N,Pass,-145.0,261,3.076923076923077,13,7.615384615384615,0.14444444444444443
